ID,Category,Name,Floor,Building,X,Y,Description
31001036,HALLWAY,31001036,1,310,439,209,...
31001037,HALLWAY,31001037,1,310,440,221,...
31001038,HALLWAY,31001038,1,310,579,209,...
31001039,HALLWAY,31001039,1,310,580,221,...
31001040,HALLWAY,31001040,1,310,599,208,...
31001041,HALLWAY,31001041,1,310,600,220,...
31001042,HALLWAY,31001042,1,310,693,209,...
31001043,HALLWAY,31001043,1,310,695,220,...
31001044,HALLWAY,31001044,1,310,718,209,...
31001045,HALLWAY,31001045,1,310,717,222,...
31001046,HALLWAY,31001046,1,310,798,209,...
31001047,HALLWAY,31001047,1,310,840,209,...
31001048,HALLWAY,31001048,1,310,842,223,...
31001049,HALLWAY,31001049,1,310,871,209,...
31001050,HALLWAY,31001050,1,310,907,210,...
31001051,HALLWAY,31001051,1,310,947,210,...
31001052,HALLWAY,31001052,1,310,974,209,...
31001053,HALLWAY,31001053,1,310,972,227,...
31001054,HALLWAY,31001054,1,310,1031,209,...
31001055,HALLWAY,31001055,1,310,798,176,...
31001056,HALLWAY,31001056,1,310,873,176,...
31001057,HALLWAY,31001057,1,310,914,176,...
31001058,HALLWAY,31001058,1,310,875,152,...
31001059,HALLWAY,31001059,1,310,913,199,...
31001060,HALLWAY,31001060,1,310,987,199,...
31001061,HALLWAY,31001061,1,310,915,163,...
31001062,HALLWAY,31001062,1,310,915,126,...
31001063,HALLWAY,31001063,1,310,915,105,...
31001064,HALLWAY,31001064,1,310,937,125,...
31001065,HALLWAY,31001065,1,310,936,139,...
31001066,HALLWAY,31001066,1,310,831,106,...
31001067,HALLWAY,31001067,1,310,758,105,...
31001068,HALLWAY,31001068,1,310,734,106,...
31001069,HALLWAY,31001069,1,310,733,93,...
31001070,HALLWAY,31001070,1,310,598,104,...
31001071,HALLWAY,31001071,1,310,600,93,...
31001072,HALLWAY,31001072,1,310,569,104,...
31001073,HALLWAY,31001073,1,310,541,104,...
31001074,HALLWAY,31001074,1,310,541,90,...

31002000,CLASSROOM,201,2,310,487,226,...
31002001,CLASSROOM,202,2,310,623,226,...
31002002,CLASSROOM,203,2,310,720,227,...
31002003,CLASSROOM,203-1,2,310,771,225,...
31002004,CLASSROOM,204,2,310,827,225,...
31002005,CLASSROOM,204-1,2,310,886,224,...
31002006,CLASSROOM,205,2,310,916,223,...
31002007,CLASSROOM,205-1,2,310,979,223,...
31002008,CLASSROOM,206,2,310,789,120,...
31002009,CLASSROOM,206-2,2,310,790,71,...
31002010,CLASSROOM,206-3,2,310,853,70,...
31002011,CLASSROOM,207,2,310,926,69,...
31002012,CLASSROOM,207-1,2,310,966,68,...
31002013,CLASSROOM,208,2,310,1003,68,...
31002014,CLASSROOM,209,2,310,1042,68,...
31002015,CLASSROOM,210,2,310,1079,68,...
31002016,CLASSROOM,211,2,310,1122,67,...
31002017,CLASSROOM,212,2,310,1154,67,...
31002018,CLASSROOM,213,2,310,1214,67,...
31002019,CLASSROOM,215,2,310,1276,109,...
31002020,CLASSROOM,216,2,310,1212,115,...
31002021,CLASSROOM,218,2,310,1154,115,...
31002022,CLASSROOM,219,2,310,1111,115,...
31002023,CLASSROOM,220,2,310,1074,117,...
31002024,CLASSROOM,221,2,310,1030,118,...
31002025,CLASSROOM,222,2,310,979,119,...
31002026,CLASSROOM,223,2,310,926,111,...
31002027,CLASSROOM,224,2,310,928,126,...
31002028,CLASSROOM,225,2,310,926,145,...
31002029,CLASSROOM,231,2,310,309,193,...
31002030,CLASSROOM,232,2,310,269,192,...
31002031,CLASSROOM,233,2,310,234,192,...
31002032,CLASSROOM,234,2,310,192,192,...
31002033,CLASSROOM,235,2,310,154,193,...
31002034,CLASSROOM,236,2,310,113,192,...
31002035,CLASSROOM,237,2,310,70,191,...
31002036,CLASSROOM,238,2,310,31,144,...
31002037,CLASSROOM,239,2,310,80,129,...
31002038,CLASSROOM,240,2,310,161,148,...
31002039,CLASSROOM,241,2,310,220,140,...
31002040,CLASSROOM,242,2,310,265,140,...
31002041,CLASSROOM,243,2,310,310,136,...
31002042,CLASSROOM,251,2,310,427,67,...
31002043,CLASSROOM,252,2,310,643,66,...
31002044,RESTROOM,화장실,2,310,346,143,...
31002045,RESTROOM,화장실,2,310,732,67,...
31002046,RESTROOM,화장실,2,310,831,149,...
31002047,RESTROOM,화장실,2,310,832,175,...
31002052,STAIRS,계단0,2,310,37,184,...
31002048,STAIRS,계단1,2,310,384,214,...
31002049,STAIRS,계단2,2,310,542,56,...
31002050,STAIRS,계단3,2,310,930,176,...
31002143,STAIRS,계단4,2,310,1295,106,...
31002051,ELEVATOR,엘리베이터,2,310,555,74,...
31002053,HALLWAY,31002053,2,310,32,166,...
31002054,HALLWAY,31002054,2,310,80,166,...
31002055,HALLWAY,31002055,2,310,81,179,...
31002056,HALLWAY,31002056,2,310,97,166,...
31002057,HALLWAY,31002057,2,310,98,179,...
31002058,HALLWAY,31002058,2,310,114,166,...
31002059,HALLWAY,31002059,2,310,114,152,...
31002060,HALLWAY,31002060,2,310,161,166,...
31002061,HALLWAY,31002061,2,310,163,178,...
31002062,HALLWAY,31002062,2,310,184,165,...
31002063,HALLWAY,31002063,2,310,197,164,...
31002064,HALLWAY,31002064,2,310,197,151,...
31002065,HALLWAY,31002065,2,310,242,165,...
31002066,HALLWAY,31002066,2,310,241,178,...
31002067,HALLWAY,31002067,2,310,259,165,...
31002068,HALLWAY,31002068,2,310,260,176,...
31002069,HALLWAY,31002069,2,310,282,165,...
31002070,HALLWAY,31002070,2,310,280,154,...
31002071,HALLWAY,31002071,2,310,298,165,...
31002072,HALLWAY,31002072,2,310,296,155,...
31002073,HALLWAY,31002073,2,310,321,165,...
31002074,HALLWAY,31002074,2,310,323,175,...
31002075,HALLWAY,31002075,2,310,358,164,...
31002076,HALLWAY,31002076,2,310,358,154,...
31002077,HALLWAY,31002077,2,310,379,165,...
31002078,HALLWAY,31002078,2,310,380,201,...
31002079,HALLWAY,31002079,2,310,428,202,...
31002080,HALLWAY,31002080,2,310,430,212,...
31002081,HALLWAY,31002081,2,310,557,201,...
31002082,HALLWAY,31002082,2,310,558,213,...
31002083,HALLWAY,31002083,2,310,375,98,...
31002084,HALLWAY,31002084,2,310,371,84,...
31002085,HALLWAY,31002085,2,310,497,97,...
31002086,HALLWAY,31002086,2,310,497,86,...
31002087,HALLWAY,31002087,2,310,526,97,...
31002088,HALLWAY,31002088,2,310,524,57,...
31002089,HALLWAY,31002089,2,310,556,97,...
31002090,HALLWAY,31002090,2,310,581,97,...
31002091,HALLWAY,31002091,2,310,581,83,...
31002092,HALLWAY,31002092,2,310,709,96,...
31002093,HALLWAY,31002093,2,310,709,84,...
31002094,HALLWAY,31002094,2,310,737,95,...
31002095,HALLWAY,31002095,2,310,738,84,...
31002096,HALLWAY,31002096,2,310,818,94,...
31002097,HALLWAY,31002097,2,310,820,106,...
31002098,HALLWAY,31002098,2,310,816,82,...
31002099,HALLWAY,31002099,2,310,838,93,...
31002100,HALLWAY,31002100,2,310,835,82,...
31002101,HALLWAY,31002101,2,310,584,200,...
31002102,HALLWAY,31002102,2,310,583,213,...
31002103,HALLWAY,31002103,2,310,667,199,...
31002104,HALLWAY,31002104,2,310,667,210,...
31002105,HALLWAY,31002105,2,310,687,198,...
31002106,HALLWAY,31002106,2,310,685,212,...
31002107,HALLWAY,31002107,2,310,785,199,...
31002108,HALLWAY,31002108,2,310,785,210,...
31002109,HALLWAY,31002109,2,310,800,199,...
31002110,HALLWAY,31002110,2,310,802,209,...
31002111,HALLWAY,31002111,2,310,895,198,...
31002112,HALLWAY,31002112,2,310,895,209,...
31002113,HALLWAY,31002113,2,310,914,198,...
31002114,HALLWAY,31002114,2,310,913,209,...
31002115,HALLWAY,31002115,2,310,1007,197,...
31002116,HALLWAY,31002116,2,310,1007,210,...
31002117,HALLWAY,31002117,2,310,894,178,...
31002118,HALLWAY,31002118,2,310,895,142,...
31002119,HALLWAY,31002119,2,310,869,142,...
31002120,HALLWAY,31002120,2,310,894,124,...
31002121,HALLWAY,31002121,2,310,892,93,...
31002122,HALLWAY,31002122,2,310,917,93,...
31002123,HALLWAY,31002123,2,310,934,93,...
31002124,HALLWAY,31002124,2,310,936,103,...
31002125,HALLWAY,31002125,2,310,957,93,...
31002126,HALLWAY,31002126,2,310,992,92,...
31002127,HALLWAY,31002127,2,310,1009,93,...
31002128,HALLWAY,31002128,2,310,1010,106,...
31002129,HALLWAY,31002129,2,310,1032,93,...
31002130,HALLWAY,31002130,2,310,1047,93,...
31002131,HALLWAY,31002131,2,310,1048,104,...
31002132,HALLWAY,31002132,2,310,1066,91,...
31002133,HALLWAY,31002133,2,310,1084,91,...
31002134,HALLWAY,31002134,2,310,1105,91,...
31002135,HALLWAY,31002135,2,310,1123,91,...
31002136,HALLWAY,31002136,2,310,1145,92,...
31002137,HALLWAY,31002137,2,310,1163,91,...
31002138,HALLWAY,31002138,2,310,1183,91,...
31002139,HALLWAY,31002139,2,310,1182,81,...
31002140,HALLWAY,31002140,2,310,1220,81,...
31002141,HALLWAY,31002141,2,310,1221,92,...
31002142,HALLWAY,31002142,2,310,1275,91,...
31002144,HALLWAY,31002144,2,310,1296,92,...

31003000,CLASSROOM,301,3,310,489,235,...
31003001,CLASSROOM,301-1,3,310,533,231,...
31003002,CLASSROOM,301-2,3,310,575,230,...
31003003,CLASSROOM,301-3,3,310,625,228,...
31003004,CLASSROOM,302,3,310,667,236,...
31003005,CLASSROOM,302-1,3,310,714,229,...
31003006,CLASSROOM,302-2,3,310,754,229,...
31003007,CLASSROOM,303,3,310,800,235,...
31003008,CLASSROOM,303-1,3,310,842,228,...
31003009,CLASSROOM,303-2,3,310,885,227,...
31003010,CLASSROOM,304,3,310,932,236,...
31003011,CLASSROOM,304-1,3,310,972,226,...
31003012,CLASSROOM,304-2,3,310,1014,227,...
31003013,CLASSROOM,305,3,310,1063,237,...
31003014,CLASSROOM,305-1,3,310,1107,227,...
31003015,CLASSROOM,305-2,3,310,1147,227,...
31003016,CLASSROOM,306,3,310,924,110,...
31003017,CLASSROOM,306-1,3,310,892,52,...
31003018,CLASSROOM,306-2,3,310,968,53,...
31003019,CLASSROOM,307,3,310,1100,52,...
31003020,CLASSROOM,308,3,310,1189,52,...
31003021,CLASSROOM,309,3,310,1228,52,...
31003022,CLASSROOM,310,3,310,1344,53,...
31003023,CLASSROOM,312,3,310,1416,108,...
31003024,CLASSROOM,313,3,310,1368,109,...
31003025,CLASSROOM,315,3,310,1295,107,...
31003026,CLASSROOM,316,3,310,1161,109,...
31003027,CLASSROOM,318,3,310,1052,100,...
31003028,CLASSROOM,319,3,310,1055,118,...
31003029,CLASSROOM,320,3,310,1054,139,...
31003030,CLASSROOM,331,3,310,349,191,...
31003031,CLASSROOM,332,3,310,300,191,...
31003032,CLASSROOM,333,3,310,256,191,...
31003033,CLASSROOM,334,3,310,210,192,...
31003034,CLASSROOM,335,3,310,166,192,...
31003035,CLASSROOM,336,3,310,122,191,...
31003036,CLASSROOM,337,3,310,72,191,...
31003037,CLASSROOM,338,3,310,73,134,...
31003038,CLASSROOM,339,3,310,175,134,...
31003039,CLASSROOM,340,3,310,337,133,...
31003040,CLASSROOM,351,3,310,501,49,...
31003041,CLASSROOM,352,3,310,731,48,...
31003042,STAIRS,계단0,3,310,39,175,...
31003043,STAIRS,계단1,3,310,429,222,...
31003044,STAIRS,계단2,3,310,626,39,...
31003045,STAIRS,계단3,3,310,1067,180,...
31003046,STAIRS,계단4,3,310,1474,98,...
31003047,ELEVATOR,엘리베이터,3,310,636,55,...
31003048,RESTROOM,화장실,3,310,391,135,...
31003049,RESTROOM,화장실,3,310,832,49,...
31003050,RESTROOM,화장실,3,310,939,139,...
31003051,RESTROOM,화장실,3,310,939,179,...
31003052,HALLWAY,31003052,3,310,38,162,...
31003053,HALLWAY,31003053,3,310,38,148,...
31003054,HALLWAY,31003054,3,310,90,163,...
31003055,HALLWAY,31003055,3,310,90,174,...
31003056,HALLWAY,31003056,3,310,108,163,...
31003057,HALLWAY,31003057,3,310,108,175,...
31003058,HALLWAY,31003058,3,310,180,164,...
31003059,HALLWAY,31003059,3,310,181,174,...
31003060,HALLWAY,31003060,3,310,199,164,...
31003061,HALLWAY,31003061,3,310,199,175,...
31003062,HALLWAY,31003062,3,310,244,163,...
31003063,HALLWAY,31003063,3,310,244,147,...
31003064,HALLWAY,31003064,3,310,273,163,...
31003065,HALLWAY,31003065,3,310,274,173,...
31003066,HALLWAY,31003066,3,310,291,163,...
31003067,HALLWAY,31003067,3,310,292,173,...
31003068,HALLWAY,31003068,3,310,311,163,...
31003069,HALLWAY,31003069,3,310,309,151,...
31003070,HALLWAY,31003070,3,310,360,163,...
31003071,HALLWAY,31003071,3,310,361,173,...
31003072,HALLWAY,31003072,3,310,404,163,...
31003073,HALLWAY,31003073,3,310,404,151,...
31003074,HALLWAY,31003074,3,310,432,162,...
31003075,HALLWAY,31003075,3,310,430,205,...
31003076,HALLWAY,31003076,3,310,483,205,...
31003077,HALLWAY,31003077,3,310,482,215,...
31003078,HALLWAY,31003078,3,310,524,205,...
31003079,HALLWAY,31003079,3,310,523,216,...
31003080,HALLWAY,31003080,3,310,569,205,...
31003081,HALLWAY,31003081,3,310,569,215,...
31003082,HALLWAY,31003082,3,310,632,205,...
31003083,HALLWAY,31003083,3,310,632,215,...
31003084,HALLWAY,31003084,3,310,656,205,...
31003085,HALLWAY,31003085,3,310,656,217,...
31003086,HALLWAY,31003086,3,310,700,205,...
31003087,HALLWAY,31003087,3,310,700,215,...
31003088,HALLWAY,31003088,3,310,766,204,...
31003089,HALLWAY,31003089,3,310,766,215,...
31003090,HALLWAY,31003090,3,310,787,203,...
31003091,HALLWAY,31003091,3,310,787,214,...
31003092,HALLWAY,31003092,3,310,831,204,...
31003093,HALLWAY,31003093,3,310,830,215,...
31003094,HALLWAY,31003094,3,310,899,203,...
31003095,HALLWAY,31003095,3,310,900,213,...
31003096,HALLWAY,31003096,3,310,915,203,...
31003097,HALLWAY,31003097,3,310,917,213,...
31003098,HALLWAY,31003098,3,310,963,204,...
31003099,HALLWAY,31003099,3,310,964,214,...
31003100,HALLWAY,31003100,3,310,1029,204,...
31003101,HALLWAY,31003101,3,310,1029,214,...
31003102,HALLWAY,31003102,3,310,1027,179,...
31003103,HALLWAY,31003103,3,310,1022,139,...
31003104,HALLWAY,31003104,3,310,951,141,...
31003105,HALLWAY,31003105,3,310,1020,116,...
31003106,HALLWAY,31003106,3,310,1019,80,...
31003107,HALLWAY,31003107,3,310,1048,203,...
31003108,HALLWAY,31003108,3,310,1047,215,...
31003109,HALLWAY,31003109,3,310,1114,204,...
31003110,HALLWAY,31003110,3,310,1115,215,...
31003111,HALLWAY,31003111,3,310,1160,204,...
31003112,HALLWAY,31003112,3,310,1161,214,...
31003113,HALLWAY,31003113,3,310,430,82,...
31003114,HALLWAY,31003114,3,310,427,66,...
31003115,HALLWAY,31003115,3,310,578,81,...
31003116,HALLWAY,31003116,3,310,577,69,...
31003117,HALLWAY,31003117,3,310,601,81,...
31003118,HALLWAY,31003118,3,310,600,44,...
31003119,HALLWAY,31003119,3,310,636,80,...
31003120,HALLWAY,31003120,3,310,668,80,...
31003121,HALLWAY,31003121,3,310,666,64,...
31003122,HALLWAY,31003122,3,310,796,79,...
31003123,HALLWAY,31003123,3,310,794,65,...
31003124,HALLWAY,31003124,3,310,834,79,...
31003125,HALLWAY,31003125,3,310,880,79,...
31003126,HALLWAY,31003126,3,310,881,96,...
31003127,HALLWAY,31003127,3,310,927,79,...
31003128,HALLWAY,31003128,3,310,928,67,...
31003129,HALLWAY,31003129,3,310,949,80,...
31003130,HALLWAY,31003130,3,310,947,68,...
31003131,HALLWAY,31003131,3,310,970,79,...
31003132,HALLWAY,31003132,3,310,972,92,...
31003133,HALLWAY,31003133,3,310,1041,80,...
31003134,HALLWAY,31003134,3,310,1040,67,...
31003135,HALLWAY,31003135,3,310,1103,80,...
31003136,HALLWAY,31003136,3,310,1102,96,...
31003137,HALLWAY,31003137,3,310,1145,80,...
31003138,HALLWAY,31003138,3,310,1146,68,...
31003139,HALLWAY,31003139,3,310,1198,80,...
31003140,HALLWAY,31003140,3,310,1200,94,...
31003141,HALLWAY,31003141,3,310,1244,80,...
31003142,HALLWAY,31003142,3,310,1266,80,...
31003143,HALLWAY,31003143,3,310,1265,97,...
31003144,HALLWAY,31003144,3,310,1280,80,...
31003145,HALLWAY,31003145,3,310,1278,66,...
31003146,HALLWAY,31003146,3,310,1356,82,...
31003147,HALLWAY,31003147,3,310,1356,94,...
31003148,HALLWAY,31003148,3,310,1404,82,...
31003149,HALLWAY,31003149,3,310,1427,82,...
31003150,HALLWAY,31003150,3,310,1425,68,...
31003151,HALLWAY,31003151,3,310,1477,81,...

31004000,CLASSROOM,401,4,310,184,234,...
31004001,CLASSROOM,402,4,310,360,235,...
31004002,CLASSROOM,403,4,310,535,234,...
31004003,CLASSROOM,404,4,310,712,234,...
31004004,CLASSROOM,406,4,310,683,53,...
31004005,CLASSROOM,407,4,310,727,52,...
31004006,CLASSROOM,408,4,310,769,52,...
31004007,CLASSROOM,409,4,310,814,52,...
31004008,CLASSROOM,410,4,310,858,51,...
31004009,CLASSROOM,411,4,310,903,52,...
31004010,CLASSROOM,412,4,310,944,50,...
31004011,CLASSROOM,413,4,310,992,51,...
31004012,CLASSROOM,414,4,310,1037,49,...
31004013,CLASSROOM,415,4,310,1044,104,...
31004014,CLASSROOM,416,4,310,992,106,...
31004015,CLASSROOM,417,4,310,947,107,...
31004016,CLASSROOM,418,4,310,903,107,...
31004017,CLASSROOM,419,4,310,854,108,...
31004018,CLASSROOM,420,4,310,812,108,...
31004019,CLASSROOM,421,4,310,746,106,...
31004020,CLASSROOM,422,4,310,682,100,...
31004021,CLASSROOM,422-1,4,310,684,119,...
31004022,CLASSROOM,423,4,310,682,139,...
31004023,CLASSROOM,424,4,310,556,109,...
31004024,CLASSROOM,424-1,4,310,548,53,...
31004025,CLASSROOM,451,4,310,123,48,...
31004026,CLASSROOM,452,4,310,362,49,...
31004027,STAIRS,계단1,4,310,52,220,...
31004028,STAIRS,계단2,4,310,243,36,...
31004029,STAIRS,계단3,4,310,685,171,...
31004030,STAIRS,계단4,4,310,1102,96,...
31004031,ELEVATOR,엘리베이터,4,310,258,54,...
31004032,RESTROOM,화장실,4,310,570,177,...
31004033,RESTROOM,화장실,4,310,567,145,...
31004068,RESTROOM,화장실,4,310,467,52,...
31004034,HALLWAY,31004034,4,310,52,201,...
31004035,HALLWAY,31004035,4,310,113,202,...
31004036,HALLWAY,31004036,4,310,112,215,...
31004037,HALLWAY,31004037,4,310,261,203,...
31004038,HALLWAY,31004038,4,310,261,216,...
31004039,HALLWAY,31004039,4,310,287,204,...
31004040,HALLWAY,31004040,4,310,286,217,...
31004041,HALLWAY,31004041,4,310,432,204,...
31004042,HALLWAY,31004042,4,310,432,215,...
31004043,HALLWAY,31004043,4,310,463,204,...
31004044,HALLWAY,31004044,4,310,463,215,...
31004045,HALLWAY,31004045,4,310,601,204,...
31004046,HALLWAY,31004046,4,310,601,215,...
31004047,HALLWAY,31004047,4,310,639,204,...
31004048,HALLWAY,31004048,4,310,639,216,...
31004049,HALLWAY,31004049,4,310,781,203,...
31004050,HALLWAY,31004050,4,310,783,216,...
31004051,HALLWAY,31004051,4,310,638,188,...
31004052,HALLWAY,31004052,4,310,603,188,...
31004053,HALLWAY,31004053,4,310,637,171,...
31004054,HALLWAY,31004054,4,310,636,137,...
31004055,HALLWAY,31004055,4,310,603,137,...
31004056,HALLWAY,31004056,4,310,667,135,...
31004057,HALLWAY,31004057,4,310,636,115,...
31004058,HALLWAY,31004058,4,310,664,115,...
31004059,HALLWAY,31004059,4,310,634,82,...
31004060,HALLWAY,31004060,4,310,667,82,...
31004061,HALLWAY,31004061,4,310,668,68,...
31004062,HALLWAY,31004062,4,310,597,82,...
31004063,HALLWAY,31004063,4,310,597,69,...
31004064,HALLWAY,31004064,4,310,597,96,...
31004065,HALLWAY,31004065,4,310,506,83,...
31004066,HALLWAY,31004066,4,310,506,69,...
31004067,HALLWAY,31004067,4,310,507,100,...
31004069,HALLWAY,31004069,4,310,468,84,...
31004070,HALLWAY,31004070,4,310,430,84,...
31004071,HALLWAY,31004071,4,310,430,70,...
31004072,HALLWAY,31004072,4,310,293,83,...
31004073,HALLWAY,31004073,4,310,293,69,...
31004074,HALLWAY,31004074,4,310,256,83,...
31004075,HALLWAY,31004075,4,310,223,83,...
31004076,HALLWAY,31004076,4,310,224,37,...
31004077,HALLWAY,31004077,4,310,199,82,...
31004078,HALLWAY,31004078,4,310,199,64,...
31004079,HALLWAY,31004079,4,310,47,81,...
31004080,HALLWAY,31004080,4,310,48,69,...
31004081,HALLWAY,31004081,4,310,693,83,...
31004082,HALLWAY,31004082,4,310,693,96,...
31004083,HALLWAY,31004083,4,310,716,82,...
31004084,HALLWAY,31004084,4,310,715,69,...
31004085,HALLWAY,31004085,4,310,759,81,...
31004086,HALLWAY,31004086,4,310,759,70,...
31004087,HALLWAY,31004087,4,310,780,82,...
31004088,HALLWAY,31004088,4,310,781,95,...
31004089,HALLWAY,31004089,4,310,801,82,...
31004090,HALLWAY,31004090,4,310,800,68,...
31004091,HALLWAY,31004091,4,310,827,81,...
31004092,HALLWAY,31004092,4,310,827,91,...
31004093,HALLWAY,31004093,4,310,847,81,...
31004094,HALLWAY,31004094,4,310,845,68,...
31004095,HALLWAY,31004095,4,310,871,81,...
31004096,HALLWAY,31004096,4,310,871,91,...
31004097,HALLWAY,31004097,4,310,891,81,...
31004098,HALLWAY,31004098,4,310,891,69,...
31004099,HALLWAY,31004099,4,310,917,80,...
31004100,HALLWAY,31004100,4,310,917,91,...
31004101,HALLWAY,31004101,4,310,938,80,...
31004102,HALLWAY,31004102,4,310,937,68,...
31004103,HALLWAY,31004103,4,310,957,79,...
31004104,HALLWAY,31004104,4,310,959,90,...
31004105,HALLWAY,31004105,4,310,980,79,...
31004106,HALLWAY,31004106,4,310,979,67,...
31004107,HALLWAY,31004107,4,310,1006,79,...
31004108,HALLWAY,31004108,4,310,1006,90,...
31004109,HALLWAY,31004109,4,310,1028,79,...
31004110,HALLWAY,31004110,4,310,1028,67,...
31004111,HALLWAY,31004111,4,310,1049,79,...
31004112,HALLWAY,31004112,4,310,1051,89,...
31004113,HALLWAY,31004113,4,310,1102,79,...

31005000,CLASSROOM,501,5,310,547,134,...
31005001,CLASSROOM,501-1,5,310,548,164,...
31005002,CLASSROOM,502,5,310,544,97,...
31005003,CLASSROOM,502-2,5,310,545,46,...
31005004,CLASSROOM,504,5,310,682,44,...
31005005,CLASSROOM,505,5,310,749,43,...
31005006,CLASSROOM,506,5,310,791,42,...
31005007,CLASSROOM,507,5,310,833,43,...
31005008,CLASSROOM,508,5,310,873,43,...
31005009,CLASSROOM,509,5,310,921,41,...
31005010,CLASSROOM,510,5,310,957,40,...
31005011,CLASSROOM,511,5,310,1001,40,...
31005012,CLASSROOM,512,5,310,1002,95,...
31005013,CLASSROOM,513,5,310,957,95,...
31005014,CLASSROOM,514,5,310,918,95,...
31005015,CLASSROOM,515,5,310,871,96,...
31005016,CLASSROOM,516,5,310,831,97,...
31005017,CLASSROOM,517,5,310,791,97,...
31005018,CLASSROOM,518,5,310,733,96,...
31005019,CLASSROOM,519,5,310,670,88,...
31005020,CLASSROOM,520,5,310,669,105,...
31005021,CLASSROOM,521,5,310,691,184,...
31005022,CLASSROOM,551,5,310,131,48,...
31005023,CLASSROOM,552,5,310,362,40,...
31005024,STAIRS,계단1,5,310,63,208,...
31005025,STAIRS,계단2,5,310,249,27,...
31005026,STAIRS,계단3,5,310,678,158,...
31005027,STAIRS,계단4,5,310,1075,83,...
31005028,ELEVATOR,엘리베이터,5,310,264,45,...
31005029,RESTROOM,화장실,5,310,466,43,...
31005030,RESTROOM,화장실,5,310,686,120,...
31005031,RESTROOM,화장실,5,310,715,131,...
31005032,HALLWAY,31005032,5,310,264,70,...
31005033,HALLWAY,31005033,5,310,232,70,...
31005034,HALLWAY,31005034,5,310,193,70,...
31005035,HALLWAY,31005035,5,310,232,29,...
31005036,HALLWAY,31005036,5,310,430,70,...
31005037,HALLWAY,31005037,5,310,430,57,...
31005038,HALLWAY,31005038,5,310,465,70,...
31005039,HALLWAY,31005039,5,310,508,71,...
31005040,HALLWAY,31005040,5,310,508,88,...
31005041,HALLWAY,31005041,5,310,507,56,...
31005042,HALLWAY,31005042,5,310,593,70,...
31005043,HALLWAY,31005043,5,310,591,85,...
31005044,HALLWAY,31005044,5,310,593,56,...
31005045,HALLWAY,31005045,5,310,625,70,...
31005046,HALLWAY,31005046,5,310,660,70,...
31005047,HALLWAY,31005047,5,310,660,56,...
31005048,HALLWAY,31005048,5,310,680,71,...
31005049,HALLWAY,31005049,5,310,679,83,...
31005050,HALLWAY,31005050,5,310,701,70,...
31005051,HALLWAY,31005051,5,310,701,57,...
31005052,HALLWAY,31005052,5,310,627,100,...
31005053,HALLWAY,31005053,5,310,652,100,...
31005054,HALLWAY,31005054,5,310,627,124,...
31005055,HALLWAY,31005055,5,310,591,124,...
31005056,HALLWAY,31005056,5,310,626,134,...
31005057,HALLWAY,31005057,5,310,626,157,...
31005058,HALLWAY,31005058,5,310,627,184,...
31005059,HALLWAY,31005059,5,310,63,188,...
31005060,HALLWAY,31005060,5,310,739,70,...
31005061,HALLWAY,31005061,5,310,739,59,...
31005062,HALLWAY,31005062,5,310,761,71,...
31005063,HALLWAY,31005063,5,310,761,82,...
31005064,HALLWAY,31005064,5,310,791,70,...
31005065,HALLWAY,31005065,5,310,785,59,...
31005066,HALLWAY,31005066,5,310,803,81,...
